address,type,zip_code,city,price,living_area,plot_size,rooms,href
Vijverlaan 165,woonhuis,3319 SN,Dordrecht,297500,80 ,166 ,5,/en/koop/dordrecht/huis-42009184-vijverlaan-165/
Barmsijs 36,woonhuis,7463 BA,Rijssen,465000,133 ,479 ,5,/en/koop/rijssen/huis-42009127-barmsijs-36/
Molenstraat 32,woonhuis,4844 AN,Terheijden,299000,90 ,110 ,4,/en/koop/terheijden/huis-88464507-molenstraat-32/
Kruier 2,woonhuis,6651 SG,Druten,775000,191 ,571 ,8,/en/koop/druten/huis-42000840-kruier-2/
Breewaterstraat 10,woonhuis,4381 JX,Vlissingen,495000,199 ,128 ,6,/en/koop/vlissingen/huis-42000455-breewaterstraat-10/
Leutherweg 184,woonhuis,5915 CM,Venlo,669000,164 ,1077 ,7,/en/koop/venlo/huis-88464109-leutherweg-184/
Hees 15 -17,woonhuis,7963 PA,Ruinen (Gem. De Wolden),698000,331 ,6075 ,11,/en/koop/ruinen-gem-de-wolden/huis-42000016-hees-15-17/
Rubenslaan 7,woonhuis,2661 RV,Bergschenhoek,465000,115 ,124 ,5,/en/koop/bergschenhoek/huis-42000066-rubenslaan-7/
Dahliastraat 21,woonhuis,2821 VP,Stolwijk,329000,110 ,128 ,5,/en/koop/stolwijk/huis-42000526-dahliastraat-21/
Kapellestraat 2,woonhuis,3421 CV,Oudewater,500000,140 ,73 ,4,/en/koop/oudewater/huis-88464158-kapellestraat-2/
Vaartweg 1 a,woonhuis,3754 NA,Eemdijk,695000,157 ,466 ,8,/en/koop/eemdijk/huis-42000592-vaartweg-1-a/
Robert Hofstadterstraat 66,woonhuis,1341 ED,Almere,592500,159 ,151 ,5,/en/koop/almere/huis-42000047-robert-hofstadterstraat-66/
Schoolmeestersstraat 52,woonhuis,1502 TX,Zaandam,375000,134 ,132 ,4,/en/koop/zaandam/huis-42000033-schoolmeestersstraat-52/
Bovenburen 89,woonhuis,9675 HB,Winschoten,199500,96 ,188 ,4,/en/koop/winschoten/huis-42000662-bovenburen-89/
Maasbreestraat 9,woonhuis,5045 JD,Tilburg,575000,145 ,355 ,4,/en/koop/tilburg/huis-88464200-maasbreestraat-9/
Burg van Sevenhovenstraat 53,woonhuis,9503 CD,Stadskanaal,425000,185 ,470 ,7,/en/koop/stadskanaal/huis-88464187-burg-van-sevenhovenstraat-53/
Provincialeweg 25,woonhuis,5398 JH,Maren-Kessel,635000,171 ,693 ,4,/en/koop/maren-kessel/huis-42000167-provincialeweg-25/
Van Homberghgaarde 12,woonhuis,5673 AJ,Nuenen,399000,75 ,219 ,3,/en/koop/nuenen/huis-88464702-van-homberghgaarde-12/
Prins Hendrikstraat 178,woonhuis,4835 PT,Breda,595000,135 ,178 ,5,/en/koop/breda/huis-88464221-prins-hendrikstraat-178/
Crispijn 30,woonhuis,3255 NB,Oude-Tonge,674000,167 ,430 ,6,/en/koop/oude-tonge/huis-88464250-crispijn-30/
Tweede Hogerwoerddwarsstraat 21,woonhuis,2023 VK,Haarlem,465000,88 ,76 ,4,/en/koop/haarlem/huis-88464240-tweede-hogerwoerddwarsstraat-21/
Meeuwenlaan 5 C,woonhuis,1021 HR,Amsterdam,999995,129 ,,4,/en/koop/amsterdam/huis-88464224-meeuwenlaan-5-c/
Troostlaan 1,woonhuis,9945 PV,Wagenborgen,350000,158 ,838 ,5,/en/koop/wagenborgen/huis-88464716-troostlaan-1/
Compagnonsweg 3,woonhuis,8434 NV,Waskemeer,249500,125 ,409 ,5,/en/koop/waskemeer/huis-42000639-compagnonsweg-3/
Paulus Potterhof 1,woonhuis,4033 AN,Lienden,419000,129 ,517 ,5,/en/koop/lienden/huis-42000610-paulus-potterhof-1/
Lemmerkade 26,woonhuis,8244 DC,Lelystad,259000,113 ,139 ,5,/en/koop/lelystad/huis-42000745-lemmerkade-26/
Nooitgedacht 10,woonhuis,3701 AN,Zeist,600000,114 ,145 ,5,/en/koop/zeist/huis-42000736-nooitgedacht-10/
Sparstraat 31,woonhuis,7572 TP,Oldenzaal,373000,121 ,223 ,8,/en/koop/oldenzaal/huis-42000740-sparstraat-31/
Koningstraat 33,woonhuis,6441 GM,Brunssum,249000,96 ,234 ,4,/en/koop/brunssum/huis-42000718-koningstraat-33/
Jan Wolkershof 18,woonhuis,3768 XE,Soest,475000,100 ,133 ,4,/en/koop/soest/huis-42000883-jan-wolkershof-18/
Huismansweg 5,woonhuis,1871 CH,Schoorl,1075000,167 ,1040 ,4,/en/koop/schoorl/huis-88464421-huismansweg-5/
Statenlaan 35,woonhuis,5708 ZX,Helmond,425000,125 ,92 ,5,/en/koop/helmond/huis-42000834-statenlaan-35/
Rutger van Keulenstraat 95,woonhuis,3067 HS,Rotterdam,440000,115 ,274 ,6,/en/koop/rotterdam/huis-42000993-rutger-van-keulenstraat-95/
Buitenweg 332 *,woonhuis,3602 ZK,Maarssen,475000,137 ,,5,/en/koop/maarssen/huis-42000960-buitenweg-332/
Rompelenbos 29,woonhuis,4194 CJ,Meteren,842450,186 ,476 ,4,/en/koop/meteren/huis-42000940-rompelenbos-29/
Operettestraat 58,woonhuis,7323 KJ,Apeldoorn,580000,140 ,,4,/en/koop/apeldoorn/huis-42000932-operettestraat-58/
Operettestraat 68,woonhuis,7323 KJ,Apeldoorn,598500,136 ,,4,/en/koop/apeldoorn/huis-42000943-operettestraat-68/
Konijnenlaan 6,woonhuis,3721 DE,Bilthoven,450000,85 ,133 ,5,/en/koop/bilthoven/huis-42000957-konijnenlaan-6/
Otmanlanden 17,woonhuis,7542 CW,Enschede,259000,127 ,187 ,5,/en/koop/enschede/huis-42000027-otmanlanden-17/
Aelbrecht van Naaldwijklaan 45,woonhuis,2935 TC,Ouderkerk aan den IJssel,450000,109 ,281 ,4,/en/koop/ouderkerk-aan-den-ijssel/huis-88464660-aelbrecht-van-naaldwijklaan-45/
Dwarsdijk 28,woonhuis,4823 EK,Breda,375000,108 ,150 ,5,/en/koop/breda/huis-88464661-dwarsdijk-28/
Frederik Hendrikstraat 57,woonhuis,8606 EH,Sneek,220000,92 ,113 ,4,/en/koop/sneek/huis-88464668-frederik-hendrikstraat-57/
Jan P. Sweelinckweg 10,woonhuis,1421 KT,Uithoorn,899000,203 ,341 ,5,/en/koop/uithoorn/huis-42000042-jan-p-sweelinckweg-10/
Bestevaer 42,woonhuis,2405 GZ,Alphen aan den Rijn,625000,143 ,168 ,5,/en/koop/alphen-aan-den-rijn/huis-42000032-bestevaer-42/
Opera 119,woonhuis,5629 NT,Eindhoven,595000,181 ,239 ,7,/en/koop/eindhoven/huis-42000165-opera-119/
Karmelietenstraat 15,woonhuis,5042 BB,Tilburg,339500,140 ,126 ,6,/en/koop/tilburg/huis-42000164-karmelietenstraat-15/
Oude Groenestraat 6 192,woonhuis,6678 MB,Oosterhout (GE),287000,78 ,315 ,3,/en/koop/oosterhout-ge/huis-88464711-oude-groenestraat-6-192/
Dagobertstraat 1,woonhuis,1336 ZD,Almere,795000,212 ,488 ,4,/en/koop/almere/huis-88464710-dagobertstraat-1/
Plaggenweg 22,woonhuis,1406 SE,Bussum,795000,160 ,625 ,9,/en/koop/bussum/huis-42000177-plaggenweg-22/
Groendijksterzijl 7,woonhuis,8604 EV,Sneek,495000,133 ,260 ,5,/en/koop/sneek/huis-42008745-groendijksterzijl-7/
Trompstraat 44,woonhuis,2315 TB,Leiden,420000,140 ,93 ,7,/en/koop/leiden/huis-42001461-trompstraat-44/
Verhuellweg 5,woonhuis,4819 BL,Breda,435000,102 ,146 ,5,/en/koop/breda/huis-42922169-verhuellweg-5/
De D?ker 4,woonhuis,8407 AB,Terwispel,669500,212 ,3000 ,7,/en/koop/terwispel/huis-42071602-de-duker-4/
Westerweg 45,woonhuis,7685 PM,Beerzerveld,425000,119 ,1120 ,5,/en/koop/beerzerveld/huis-42000089-westerweg-45/
Kralingseweg 327,woonhuis,3065 RC,Rotterdam,768000,120 ,406 ,4,/en/koop/rotterdam/huis-42000084-kralingseweg-327/
Beverwijkerstraatweg 96,woonhuis,1901 NL,Castricum,930000,161 ,915 ,6,/en/koop/castricum/huis-42000929-beverwijkerstraatweg-96/
2e Pauwenlandstraat 22,woonhuis,7413 ZC,Deventer,425000,102 ,103 ,5,/en/koop/deventer/huis-42000825-2e-pauwenlandstraat-22/
Langeweg 45,woonhuis,3251 LH,Stellendam,500000,133 ,217 ,5,/en/koop/stellendam/huis-42000864-langeweg-45/
Torenvalkstraat 1,woonhuis,3145 AN,Maassluis,485000,156 ,390 ,7,/en/koop/maassluis/huis-42000720-torenvalkstraat-1/
Tuinstraat 101,woonhuis,2921 XJ,Krimpen aan den IJssel,295000,80 ,127 ,4,/en/koop/krimpen-aan-den-ijssel/huis-42000704-tuinstraat-101/
Paulus Potterstraat 31,woonhuis,7204 CP,Zutphen,325000,95 ,219 ,4,/en/koop/zutphen/huis-42000798-paulus-potterstraat-31/
De Loop 13,woonhuis,5501 ER,Veldhoven,685000,263 ,536 ,9,/en/koop/veldhoven/huis-42000796-de-loop-13/
Willem Barentszstraat 16,woonhuis,3772 KZ,Barneveld,675000,162 ,491 ,6,/en/koop/barneveld/huis-42000613-willem-barentszstraat-16/
Nedereindseweg 524,woonhuis,3546 PS,Utrecht,1050000,213 ,1050 ,7,/en/koop/utrecht/huis-42000687-nedereindseweg-524/
Langeweg 23,woonhuis,6591 XX,Gennep,595000,261 ,520 ,7,/en/koop/gennep/huis-42000537-langeweg-23/
Reigershof 38,woonhuis,7051 WS,Varsseveld,239000,100 ,131 ,4,/en/koop/varsseveld/huis-42000522-reigershof-38/
Bessemerlaan 35,woonhuis,3553 GA,Utrecht,525000,102 ,125 ,4,/en/koop/utrecht/huis-42000503-bessemerlaan-35/
Karhaak 2,woonhuis,2421 MB,Nieuwkoop,825000,197 ,440 ,7,/en/koop/nieuwkoop/huis-42000579-karhaak-2/
Van Trojenweg 18,woonhuis,9751 VL,Haren (GR),285000,86 ,355 ,4,/en/koop/haren-gr/huis-42000491-van-trojenweg-18/
Zwanensingel 10,woonhuis,2661 BL,Bergschenhoek,325000,95 ,131 ,5,/en/koop/bergschenhoek/huis-42000470-zwanensingel-10/
Wilhelminastraat 4,woonhuis,4436 AG,Oudelande,195000,109 ,205 ,6,/en/koop/oudelande/huis-42009384-wilhelminastraat-4/
Klaverweg 45,woonhuis,8181 ZS,Heerde,250000,87 ,141 ,4,/en/koop/heerde/huis-42009297-klaverweg-45/
Van der Meijstraat 5,woonhuis,1815 GP,Alkmaar,750000,145 ,181 ,8,/en/koop/alkmaar/huis-42009128-van-der-meijstraat-5/
Abe Bonnemastraat 108,woonhuis,2662 EK,Bergschenhoek,509500,126 ,112 ,5,/en/koop/bergschenhoek/huis-88463728-abe-bonnemastraat-108/
Hermelijn 35,woonhuis,7423 EK,Deventer,444000,121 ,260 ,5,/en/koop/deventer/huis-42009189-hermelijn-35/
Oosteinde 66,woonhuis,1474 MD,Oosthuizen,825000,199 ,550 ,6,/en/koop/oosthuizen/huis-42009604-oosteinde-66/
Jan van Ruusbroeckstraat 18,woonhuis,5262 TD,Vught,375000,128 ,168 ,6,/en/koop/vught/huis-42008089-jan-van-ruusbroeckstraat-18/
Jacob Catsstraat 1 -II,woonhuis,7103 ZE,Winterswijk,345000,145 ,280 ,7,/en/koop/winterswijk/huis-42008741-jacob-catsstraat-1-ii/
J C Bloemstraat 4,woonhuis,3451 AA,Vleuten,598000,123 ,260 ,5,/en/koop/vleuten/huis-42008623-j-c-bloemstraat-4/
IJssellaan 8,woonhuis,4615 CJ,Bergen op Zoom,250000,83 ,175 ,5,/en/koop/bergen-op-zoom/huis-42000322-ijssellaan-8/
Buitenerf 29 A,woonhuis,4824 HA,Breda,399000,107 ,197 ,5,/en/koop/breda/huis-42000969-buitenerf-29-a/
Besselaar 9,woonhuis,5467 JA,Veghel,850000,218 ,975 ,8,/en/koop/veghel/huis-42009356-besselaar-9/
Kaldenkerkerweg 63,woonhuis,5915 AA,Venlo,195000,115 ,160 ,6,/en/koop/venlo/huis-42009324-kaldenkerkerweg-63/
Klaphekstraat 32,woonhuis,6644 CN,Ewijk,435000,118 ,453 ,5,/en/koop/ewijk/huis-42009198-klaphekstraat-32/
Fort Asperen 2,woonhuis,2926 VG,Krimpen aan den IJssel,539000,180 ,,5,/en/koop/krimpen-aan-den-ijssel/huis-42000814-fort-asperen-2/
Zonstraat 27,woonhuis,3454 AE,De Meern,339000,79 ,144 ,5,/en/koop/de-meern/huis-42009913-zonstraat-27/
Jeremiestraat 6 - 8,woonhuis,3511 TW,Utrecht,880000,158 ,121 ,5,/en/koop/utrecht/huis-42008510-jeremiestraat-6-8/
Planetenlaan 132,woonhuis,2024 EV,Haarlem,695000,128 ,145 ,5,/en/koop/haarlem/huis-42000137-planetenlaan-132/
Hamseweg 32,woonhuis,3828 AD,Hoogland,449500,137 ,476 ,3,/en/koop/hoogland/huis-42000498-hamseweg-32/
Bongart 7,woonhuis,1082 BB,Amsterdam,3000000,310 ,438 ,9,/en/koop/amsterdam/huis-42009292-bongart-7/
Prins Bernhardstraat 4,woonhuis,3341 XP,Hendrik-Ido-Ambacht,319000,82 ,121 ,4,/en/koop/hendrik-ido-ambacht/huis-42009973-prins-bernhardstraat-4/
Laan van H?vell tot Westerflier 37,woonhuis,6411 EW,Heerlen,548000,292 ,505 ,12,/en/koop/heerlen/huis-42000527-laan-van-hovell-tot-westerflier-37/
Koninginneweg 26,woonhuis,3262 JC,Oud-Beijerland,419000,103 ,264 ,3,/en/koop/oud-beijerland/huis-88464483-koninginneweg-26/
Johan de Wittstraat 246,woonhuis,3135 RR,Vlaardingen,465000,142 ,81 ,6,/en/koop/vlaardingen/huis-42000942-johan-de-wittstraat-246/
Aldenhof 6172,woonhuis,6537 DP,Nijmegen,289000,130 ,217 ,6,/en/koop/nijmegen/huis-42000627-aldenhof-6172/
Gelmarusstraat 41,woonhuis,9494 RJ,Yde,450000,153 ,636 ,5,/en/koop/yde/huis-42000514-gelmarusstraat-41/
Melissehof 30,woonhuis,7641 GC,Wierden,450000,170 ,363 ,9,/en/koop/wierden/huis-88464104-melissehof-30/
Marter 9,woonhuis,5508 MP,Veldhoven,525000,123 ,203 ,5,/en/koop/veldhoven/huis-88463857-marter-9/
Ripperdamarke 18,woonhuis,8016 DS,Zwolle,379000,109 ,177 ,5,/en/koop/zwolle/huis-42009139-ripperdamarke-18/
Hoofdstraat 27,woonhuis,9975 VR,Vierhuizen,219000,96 ,182 ,4,/en/koop/vierhuizen/huis-42009010-hoofdstraat-27/
Ulvenhoutselaan 90,woonhuis,4834 MH,Breda,425000,89 ,205 ,5,/en/koop/breda/huis-88463494-ulvenhoutselaan-90/
Andromeda 18,woonhuis,3225 VA,Hellevoetsluis,297500,116 ,128 ,6,/en/koop/hellevoetsluis/huis-42000336-andromeda-18/
Choorstraat 17 19,woonhuis,2611 JD,Delft,719000,144 ,43 ,5,/en/koop/delft/huis-42000548-choorstraat-17-19/
Westerdelle 20,woonhuis,1755 RE,Petten,489000,143 ,270 ,5,/en/koop/petten/huis-42008852-westerdelle-20/
Gymnastieklaan 29,woonhuis,7211 BE,Eefde,695000,139 ,743 ,5,/en/koop/eefde/huis-42007029-gymnastieklaan-29/
Stationsstraat 31,woonhuis,4701 NB,Roosendaal,420000,193 ,164 ,8,/en/koop/roosendaal/huis-42007118-stationsstraat-31/
van Rijckevorsellaan 1,woonhuis,5062 DH,Oisterwijk,595000,133 ,294 ,5,/en/koop/oisterwijk/huis-42009316-van-rijckevorsellaan-1/
Goopad 5,woonhuis,2266 CA,Leidschendam,400000,120 ,140 ,5,/en/koop/leidschendam/huis-42000701-goopad-5/
Julianastraat 10,woonhuis,5554 JC,Valkenswaard,574000,203 ,418 ,9,/en/koop/valkenswaard/huis-42000658-julianastraat-10/
Veenweg 83,woonhuis,9686 SE,Beerta,219000,104 ,600 ,4,/en/koop/beerta/huis-42000445-veenweg-83/
Jan Steenstraat 4,woonhuis,2023 AN,Haarlem,450000,64 ,52 ,3,/en/koop/haarlem/huis-42009087-jan-steenstraat-4/
Zwaagdijk 317,woonhuis,1685 PB,Zwaagdijk-West,995000,170 ,4615 ,6,/en/koop/zwaagdijk-west/huis-88464985-zwaagdijk-317/
Sophiestraat 7,woonhuis,6006 GG,Weert,295000,95 ,277 ,5,/en/koop/weert/huis-88464993-sophiestraat-7/
Koolzaadstraat 23,woonhuis,3073 DH,Rotterdam,245000,68 ,62 ,4,/en/koop/rotterdam/huis-88464994-koolzaadstraat-23/
Willem Hedastraat 15,woonhuis,3552 AN,Utrecht,480000,110 ,64 ,5,/en/koop/utrecht/huis-42001473-willem-hedastraat-15/
Landstraat 14,woonhuis,1814 BE,Alkmaar,415000,97 ,79 ,4,/en/koop/alkmaar/huis-42000536-landstraat-14/
Alexanderstraat 9,woonhuis,3314 ZH,Dordrecht,265000,103 ,98 ,4,/en/koop/dordrecht/huis-88465024-alexanderstraat-9/
Kamperfoeliestraat 25,woonhuis,1121 AT,Landsmeer,495011,125 ,122 ,5,/en/koop/landsmeer/huis-42001413-kamperfoeliestraat-25/
Piraat 12,woonhuis,1671 RX,Medemblik,450000,154 ,244 ,6,/en/koop/medemblik/huis-42000657-piraat-12/
Edelsteen 94,woonhuis,3991 SC,Houten,589000,141 ,151 ,6,/en/koop/houten/huis-42001425-edelsteen-94/
Bizetlaan 1,woonhuis,5251 HA,Vlijmen,599000,158 ,338 ,6,/en/koop/vlijmen/huis-42000655-bizetlaan-1/
Koningspade 22,woonhuis,1718 MN,Hoogwoud,725000,159 ,5000 ,8,/en/koop/hoogwoud/huis-42076287-koningspade-22/
Molendijk 12,woonhuis,3161 KM,Rhoon,1000000,189 ,780 ,6,/en/koop/rhoon/huis-42000161-molendijk-12/
Scharwater 49,woonhuis,2993 DJ,Barendrecht,409000,122 ,103 ,5,/en/koop/barendrecht/huis-42001568-scharwater-49/
Diamantweg 42,woonhuis,5345 TV,Oss,650000,214 ,417 ,8,/en/koop/oss/huis-42001506-diamantweg-42/
Botermolendrift 16,woonhuis,9712 MB,Groningen,475000,131 ,75 ,5,/en/koop/groningen/huis-88465149-botermolendrift-16/
Noordersingel 29 31,woonhuis,9401 JW,Assen,430000,150 ,,7,/en/koop/assen/huis-42001534-noordersingel-29-31/
Clematisstraat 17,woonhuis,9581 MA,Musselkanaal,289000,111 ,296 ,5,/en/koop/musselkanaal/huis-88465156-clematisstraat-17/
Beukenlaan 23,woonhuis,3911 XJ,Rhenen,865000,250 ,660 ,4,/en/koop/rhenen/huis-88465191-beukenlaan-23/
Gooibergstraat 7,woonhuis,1406 SK,Bussum,745000,143 ,240 ,6,/en/koop/bussum/huis-42001423-gooibergstraat-7/
Alexanderstraat 1,woonhuis,5864 AS,Meerlo,295000,162 ,300 ,6,/en/koop/meerlo/huis-42001619-alexanderstraat-1/
Vundelaarsweg 6,woonhuis,7384 CZ,Wilp,0,166 ,7825 ,6,/en/koop/wilp/huis-88463562-vundelaarsweg-6/
Meidoornstraat 8,woonhuis,5253 EB,Nieuwkuijk,375000,105 ,244 ,6,/en/koop/nieuwkuijk/huis-42001635-meidoornstraat-8/
Hugo de Grootstraat 22,woonhuis,2311 XL,Leiden,995000,168 ,143 ,7,/en/koop/leiden/huis-88465103-hugo-de-grootstraat-22/
Verzetstraat 1 A,woonhuis,6369 CW,Simpelveld,529000,142 ,352 ,4,/en/koop/simpelveld/huis-42001653-verzetstraat-1-a/
Park Vronesteyn 132,woonhuis,2271 HW,Voorburg,749000,204 ,195 ,8,/en/koop/voorburg/huis-42001632-park-vronesteyn-132/
Parkstraat 54,woonhuis,6881 JH,Velp (GE),675000,133 ,390 ,4,/en/koop/velp-ge/huis-42082281-parkstraat-54/
Rijksweg 152,woonhuis,7011 ED,Gaanderen,395000,169 ,389 ,3,/en/koop/gaanderen/huis-88465182-rijksweg-152/
Gerbrandystraat 17,woonhuis,8072 WN,Nunspeet,749000,164 ,873 ,5,/en/koop/nunspeet/huis-42001799-gerbrandystraat-17/
Wittenburg 189,woonhuis,3862 EE,Nijkerk,489500,146 ,309 ,6,/en/koop/nijkerk/huis-42001499-wittenburg-189/
Marsstraat 98,woonhuis,2024 GG,Haarlem,595000,116 ,165 ,6,/en/koop/haarlem/huis-42001497-marsstraat-98/
Kikkerbeet 71,woonhuis,3824 WT,Amersfoort,430000,135 ,200 ,4,/en/koop/amersfoort/huis-42000846-kikkerbeet-71/
Van Tijnerf 2,woonhuis,3263 EL,Oud-Beijerland,449900,138 ,217 ,6,/en/koop/oud-beijerland/huis-42001794-van-tijnerf-2/
Lipperstpad 12,woonhuis,6668 AW,Randwijk,519000,178 ,618 ,10,/en/koop/randwijk/huis-88465380-lipperstpad-12/
Beemdstraat 20,woonhuis,5482 HA,Schijndel,389000,119 ,161 ,5,/en/koop/schijndel/huis-88465195-beemdstraat-20/
Standhasenstraat 43 - 45,woonhuis,3312 LM,Dordrecht,375000,140 ,172 ,6,/en/koop/dordrecht/huis-42001833-standhasenstraat-43-45/
Leidsestraat 69 a,woonhuis,2182 DH,Hillegom,425000,100 ,227 ,4,/en/koop/hillegom/huis-42001843-leidsestraat-69-a/
Planciusstraat 3,woonhuis,8023 XA,Zwolle,345000,97 ,154 ,4,/en/koop/zwolle/huis-42001411-planciusstraat-3/
Maalderij 6,woonhuis,2353 NT,Leiderdorp,945000,219 ,499 ,6,/en/koop/leiderdorp/huis-42001784-maalderij-6/
Rozenstraat 16,woonhuis,6581 XR,Malden,325000,111 ,145 ,6,/en/koop/malden/huis-42001964-rozenstraat-16/
Prinses Beatrixstraat 23,woonhuis,4024 HK,Eck en Wiel,525000,425 ,883 ,3,/en/koop/eck-en-wiel/huis-88465301-prinses-beatrixstraat-23/
Gerrit Palmlaan 22,woonhuis,7339 HD,Ugchelen,650000,166 ,269 ,6,/en/koop/ugchelen/huis-42001803-gerrit-palmlaan-22/
Papendrecht 4 a,woonhuis,4511 BM,Breskens,489000,97 ,212 ,3,/en/koop/breskens/huis-88465078-papendrecht-4-a/
Oesterdam 9,woonhuis,2134 VW,Hoofddorp,625000,143 ,159 ,6,/en/koop/hoofddorp/huis-42001444-oesterdam-9/
Jos Lussenburglaan 24,woonhuis,8072 HX,Nunspeet,640000,170 ,684 ,6,/en/koop/nunspeet/huis-88465461-jos-lussenburglaan-24/
Bloembinderspark 60,woonhuis,2161 XR,Lisse,569000,146 ,133 ,5,/en/koop/lisse/huis-42001989-bloembinderspark-60/
Vaarsloot 10 a.,woonhuis,3956 TJ,Leersum,875000,155 ,400 ,4,/en/koop/leersum/huis-42001566-vaarsloot-10-a/
Van Oosterhofstraat 2,woonhuis,7721 XL,Dalfsen,445000,122 ,425 ,4,/en/koop/dalfsen/huis-42001033-van-oosterhofstraat-2/
Emmerschans 8,woonhuis,3905 XG,Veenendaal,389500,120 ,123 ,5,/en/koop/veenendaal/huis-42001585-emmerschans-8/
Hoogheemraadstraat 28,woonhuis,2241 CG,Wassenaar,462500,104 ,128 ,5,/en/koop/wassenaar/huis-42001505-hoogheemraadstraat-28/
Ospelseweg 17,woonhuis,6031 AK,Nederweert,525000,276 ,870 ,7,/en/koop/nederweert/huis-42001584-ospelseweg-17/
Provinciale weg 9 a,woonhuis,3645 CN,Vinkeveen,680000,108 ,2480 ,6,/en/koop/vinkeveen/huis-42001982-provinciale-weg-9-a/
Olmenstraat 57,woonhuis,4581 AT,Vogelwaarde,489000,169 ,663 ,5,/en/koop/vogelwaarde/huis-88465498-olmenstraat-57/
Wilhelminastraat 10,woonhuis,6049 AJ,Herten,315000,112 ,416 ,4,/en/koop/herten/huis-42001511-wilhelminastraat-10/
Wilhelminastraat 79,woonhuis,4564 AA,Sint Jansteen,275000,100 ,635 ,3,/en/koop/sint-jansteen/huis-42001025-wilhelminastraat-79/
Onstwedderweg 10,woonhuis,9541 AD,Vlagtwedde,269000,147 ,515 ,6,/en/koop/vlagtwedde/huis-42001674-onstwedderweg-10/
Kardinaal Frankenbergstraat 20,woonhuis,4891 XC,Rijsbergen,269000,101 ,164 ,4,/en/koop/rijsbergen/huis-42001863-kardinaal-frankenbergstraat-20/
Heernisseweg 35,woonhuis,4461 PR,Goes,239000,61 ,151 ,3,/en/koop/goes/huis-88463356-heernisseweg-35/
Diakenhove 4,woonhuis,3834 XS,Leusden,419000,113 ,124 ,5,/en/koop/leusden/huis-42001892-diakenhove-4/
Aldendriellaan 2,woonhuis,4706 VA,Roosendaal,850000,243 ,906 ,10,/en/koop/roosendaal/huis-88465231-aldendriellaan-2/
C. Evertsenstraat 98,woonhuis,1215 LT,Hilversum,695000,145 ,321 ,5,/en/koop/hilversum/huis-42001681-c-evertsenstraat-98/
Elzenhof 5,woonhuis,4844 TA,Terheijden,310000,112 ,147 ,5,/en/koop/terheijden/huis-88465223-elzenhof-5/
Prins Bernhardstraat 23,woonhuis,7442 SK,Nijverdal,259500,82 ,161 ,4,/en/koop/nijverdal/huis-42001284-prins-bernhardstraat-23/
Wordenseweg 2,woonhuis,5334 JB,Velddriel,0,171 ,13170 ,6,/en/koop/velddriel/huis-42001617-wordenseweg-2/
Knalhutteweg 255 257,woonhuis,7542 PB,Enschede,1250000,407 ,5780 ,16,/en/koop/enschede/huis-88465263-knalhutteweg-255-257/
Hondsdrafstraat 15,woonhuis,6832 CJ,Arnhem,225000,71 ,148 ,4,/en/koop/arnhem/huis-88465770-hondsdrafstraat-15/
Bergmolenstraat 5,woonhuis,1333 AA,Almere,310000,107 ,115 ,5,/en/koop/almere/huis-88465860-bergmolenstraat-5/
Schoenerhof 2,woonhuis,3181 NR,Rozenburg (ZH),325000,94 ,173 ,5,/en/koop/rozenburg-zh/huis-42001787-schoenerhof-2/
van Pabstlaan 19,woonhuis,2274 KD,Voorburg,985000,173 ,267 ,9,/en/koop/voorburg/huis-42001642-van-pabstlaan-19/
Braspenninglaan 151,woonhuis,5237 NS,Den Bosch,525000,138 ,228 ,6,/en/koop/den-bosch/huis-42001771-braspenninglaan-151/
Het Veengat 35 (elsevier bnr. 52),woonhuis,6971,Brummen,559500,176 ,285 ,4,/en/koop/brummen/huis-42001149-het-veengat-35-elsevier-bnr-52/
Ekersdijk 85,woonhuis,7534 AZ,Enschede,175000,72 ,233 ,4,/en/koop/enschede/huis-88465358-ekersdijk-85/
Goudstraat 65,woonhuis,7334 BT,Apeldoorn,319000,88 ,153 ,4,/en/koop/apeldoorn/huis-42001708-goudstraat-65/
Koningsweg 23,woonhuis,6942 NW,Didam,750000,199 ,14000 ,9,/en/koop/didam/huis-42001704-koningsweg-23/
Mecklenburglaan 33,woonhuis,3061 BC,Rotterdam,1950000,235 ,533 ,6,/en/koop/rotterdam/huis-88465337-mecklenburglaan-33/
Ploegbaas 10,woonhuis,6446 BV,Brunssum,375000,144 ,247 ,5,/en/koop/brunssum/huis-88465917-ploegbaas-10/
Olivier van Noortstraat 18,woonhuis,5021 SM,Tilburg,295000,83 ,111 ,5,/en/koop/tilburg/huis-88465459-olivier-van-noortstraat-18/
Asterdse Sluis 22,woonhuis,4823 GL,Breda,1195000,215 ,955 ,8,/en/koop/breda/huis-42001389-asterdse-sluis-22/
Torenstraat 1,woonhuis,1551 BK,Westzaan,695000,250 ,227 ,4,/en/koop/westzaan/huis-42001870-torenstraat-1/
Spierdijkerweg 133,woonhuis,1641 LX,Spierdijk,600000,232 ,510 ,10,/en/koop/spierdijk/huis-42001894-spierdijkerweg-133/
Noordeinde 291,woonhuis,2771 WP,Boskoop,725000,176 ,365 ,5,/en/koop/boskoop/huis-88465431-noordeinde-291/
Smoorstraat 8,woonhuis,4705 AA,Roosendaal,219000,87 ,206 ,4,/en/koop/roosendaal/huis-88465635-smoorstraat-8/
